employee_id,salary,effective_date
610,95751,2018-02-20
610,115374,2019-02-20
610,185924,2020-03-20
610,206393,2021-05-20
610,225510,2022-07-20
610,395052,2023-12-20
610,509779,2025-10-20
611,44135,2022-08-10
611,82990,2024-04-10
611,90810,2025-11-10
612,67246,2017-07-21
612,128193,2019-01-21
612,159111,2020-07-21
612,281817,2022-05-21
612,340325,2024-04-21
612,464165,2025-06-21
613,92908,2018-04-04
613,132573,2019-07-04
613,225939,2021-03-04
613,356738,2022-06-04
613,396376,2023-12-04
613,763301,2025-03-04
614,188966,2021-11-28
614,233389,2023-10-28
614,424709,2025-08-28
615,142270,2022-01-22
615,155243,2023-03-22
615,183654,2025-01-22
616,100605,2026-01-20
617,78807,2018-09-29
617,132087,2020-07-29
617,192387,2021-12-29
617,294885,2023-09-29
617,369582,2025-07-29
618,126443,2025-04-17
619,83273,2016-05-15
619,146519,2017-06-15
619,278913,2019-02-15
619,427778,2020-12-15
619,558213,2022-07-15
619,875568,2024-01-15
619,1005806,2025-09-15
620,363006,2021-08-03
620,651755,2023-07-03
620,691493,2025-05-03
621,100085,2022-12-18
621,149749,2024-02-18
621,236245,2026-01-18
622,77956,2018-09-11
622,140607,2020-06-11
622,158164,2022-03-11
622,194414,2023-09-11
622,293364,2025-08-11
623,117490,2020-03-12
623,179227,2021-11-12
623,238481,2023-09-12
623,341951,2025-07-12
624,102058,2018-04-17
624,126896,2019-11-17
624,180719,2021-01-17
624,281857,2022-07-17
624,440978,2023-12-17
624,893820,2025-11-17
625,72048,2019-05-22
625,126171,2021-03-22
625,219588,2022-09-22
625,240907,2024-07-22
625,284934,2025-07-22
626,91270,2023-02-14
626,111897,2024-04-14
626,125540,2025-10-14
627,99695,2018-10-05
627,123662,2019-10-05
627,235967,2021-08-05
627,347617,2022-10-05
627,509747,2024-07-05
628,119034,2022-09-02
628,234510,2024-04-02
628,295202,2026-01-02
629,247129,2024-05-07
630,85438,2016-10-30
630,140358,2018-08-30
630,200445,2019-08-30
630,221629,2020-09-30
630,328469,2022-01-30
630,427954,2023-11-30
630,666102,2025-10-30
631,78929,2020-12-18
631,89735,2022-10-18
631,129048,2023-11-18
631,141183,2025-01-18
632,151987,2024-09-05
633,155709,2022-03-01
633,207643,2023-04-01
633,413518,2024-05-01
633,449081,2025-07-01
634,364945,2022-02-23
634,477528,2023-03-23
634,828852,2025-01-23
635,150424,2023-10-20
635,166225,2024-10-20
636,135523,2019-09-26
636,260196,2021-05-26
636,307322,2022-12-26
636,585358,2023-12-26
636,810064,2025-09-26
637,90527,2017-06-20
637,118974,2019-02-20
637,167578,2021-01-20
637,212990,2022-01-20
637,339228,2023-02-20
637,384659,2024-04-20
637,551769,2025-08-20
638,124392,2017-06-14
638,156054,2018-12-14
638,227507,2020-04-14
638,324051,2021-12-14
638,609305,2023-01-14
638,777082,2024-01-14
638,1532357,2025-08-14
639,93908,2025-03-28
640,162812,2018-04-26
640,294365,2020-03-26
640,389089,2022-02-26
640,539996,2023-04-26
640,620519,2024-04-26
640,1083545,2025-08-26
641,109435,2022-12-31
641,212950,2024-02-29
641,398908,2025-07-29
642,128576,2024-08-31
643,64360,2024-04-17
643,75179,2025-11-17
644,102808,2022-07-31
644,131334,2023-10-31
644,226115,2025-08-31
645,174868,2023-10-02
645,348958,2025-09-02
646,37972,2023-08-24
646,49076,2025-07-24
647,80910,2024-12-09
648,61878,2023-11-16
648,66081,2025-08-16
649,65520,2022-03-09
649,70590,2023-07-09
649,88811,2024-08-09
649,134143,2025-10-09
650,43495,2021-05-27
650,47785,2022-10-27
650,52631,2024-05-27
650,71996,2025-06-27
651,104005,2021-01-03
651,188097,2022-02-03
651,347291,2023-05-03
651,488232,2025-04-03
652,123751,2019-03-31
652,189401,2020-08-31
652,273183,2021-08-31
652,508463,2023-07-31
652,897870,2025-02-28
653,128472,2017-10-22
653,235545,2019-03-22
653,337416,2020-09-22
653,364737,2022-02-22
653,682899,2023-10-22
653,957821,2025-09-22
654,81191,2024-07-26
654,119310,2026-01-26
655,105090,2022-11-20
655,116534,2024-01-20
655,121620,2025-04-20
656,59524,2020-05-23
656,81415,2021-07-23
656,111012,2023-06-23
656,199020,2025-03-23
657,115045,2017-11-14
657,192370,2019-01-14
657,382802,2020-04-14
657,427205,2021-12-14
657,492232,2022-12-14
657,865884,2024-10-14
657,1062784,2026-01-14
658,86975,2017-09-10
658,125991,2018-12-10
658,229417,2020-09-10
658,278003,2022-04-10
658,534766,2023-11-10
658,661104,2025-07-10
659,66747,2018-09-02
659,92523,2020-06-02
659,124454,2022-01-02
659,181251,2023-02-02
659,195761,2024-08-02
660,69855,2016-12-08
660,139100,2017-12-08
660,227112,2019-06-08
660,372032,2021-03-08
660,520232,2022-04-08
660,984499,2023-11-08
660,1414721,2025-06-08
661,51126,2018-05-30
661,77214,2019-05-30
661,142477,2020-06-30
661,239865,2022-01-30
661,455149,2023-03-30
661,599381,2025-02-28
662,64661,2024-07-23
662,114537,2025-08-23
663,100455,2020-03-11
663,197314,2022-01-11
663,272953,2023-04-11
663,411656,2024-09-11
664,78803,2019-01-13
664,84617,2020-05-13
664,148751,2021-07-13
664,179777,2022-07-13
664,311959,2024-04-13
664,412459,2025-09-13
665,49888,2023-06-15
665,95284,2025-04-15
666,123570,2018-02-23
666,143675,2019-04-23
666,208041,2020-06-23
666,338070,2022-04-23
666,406530,2024-01-23
666,653080,2025-03-23
667,65591,2023-11-18
667,96210,2024-11-18
667,117381,2025-11-18
668,77128,2022-08-19
668,144686,2024-01-19
668,290808,2025-11-19
669,75390,2020-01-24
669,105786,2021-06-24
669,132462,2023-03-24
669,249073,2025-01-24
670,253625,2021-10-15
670,430164,2023-07-15
670,508582,2024-10-15
671,79669,2020-08-16
671,103237,2022-04-16
671,154766,2023-06-16
671,259594,2025-01-16
672,77904,2023-12-13
672,139147,2025-09-13
673,117812,2023-12-01
673,176640,2025-04-01
674,105651,2019-02-18
674,150166,2020-11-18
674,202462,2022-04-18
674,327052,2023-07-18
674,495116,2024-09-18
675,81746,2019-11-11
675,149909,2020-11-11
675,282847,2022-03-11
675,318321,2023-07-11
675,468074,2024-08-11
676,275897,2024-05-09
676,292978,2026-01-09
677,200404,2025-11-04
678,83127,2025-04-19
679,89153,2020-07-25
679,177382,2022-05-25
679,268336,2024-01-25
679,525989,2025-10-25
680,217460,2016-09-06
680,427100,2018-03-06
680,589991,2019-10-06
680,928072,2021-04-06
680,1442891,2022-04-06
680,1671772,2023-04-06
680,3337837,2024-09-06
681,135379,2019-11-09
681,241308,2021-06-09
681,459537,2023-05-09
681,875876,2024-11-09
681,1249260,2026-01-09
682,297548,2022-08-05
682,537552,2024-03-05
682,923251,2025-08-05
683,79941,2019-06-09
683,130950,2021-02-09
683,144921,2022-06-09
683,246971,2024-02-09
683,358488,2025-06-09
684,132621,2019-04-22
684,226799,2020-10-22
684,272090,2022-09-22
684,441409,2024-02-22
684,651779,2025-07-22
685,75724,2017-03-15
685,107571,2018-09-15
685,156270,2020-03-15
685,298524,2021-05-15
685,468275,2023-01-15
685,544842,2024-02-15
685,653559,2025-07-15
686,66903,2025-05-15
687,92013,2021-11-09
687,107406,2023-09-09
687,158444,2025-02-09
688,91511,2018-02-24
688,164994,2019-11-24
688,296117,2021-01-24
688,478276,2022-08-24
688,804775,2024-06-24
688,1511824,2025-07-24
689,45928,2024-06-12
689,87583,2025-12-12
690,241763,2022-11-21
690,295066,2024-08-21
691,66229,2021-02-07
691,131230,2022-12-07
691,204308,2024-03-07
691,254465,2025-10-07
692,104232,2023-06-30
692,211356,2024-06-30
692,303019,2025-06-30
693,119585,2019-02-22
693,135498,2021-01-22
693,236202,2022-03-22
693,330410,2023-05-22
693,460808,2024-11-22
694,147666,2018-10-02
694,246720,2019-11-02
694,414373,2021-10-02
694,704127,2023-09-02
694,1172906,2025-04-02
695,65357,2024-11-15
696,44260,2019-12-14
696,67304,2021-02-14
696,98288,2022-07-14
696,125908,2023-10-14
696,130805,2025-07-14
697,136861,2024-11-06
698,194354,2022-11-25
698,338854,2024-07-25
699,81787,2018-06-02
699,86801,2019-08-02
699,93924,2020-12-02
699,149475,2022-03-02
699,242291,2023-12-02
699,384295,2025-06-02
700,149653,2024-08-16
700,262777,2025-12-16
701,64756,2025-02-08
702,104355,2021-01-17
702,177257,2022-12-17
702,230758,2024-07-17
703,71214,2021-11-20
703,105217,2023-01-20
703,177359,2024-07-20
704,95867,2019-07-09
704,187955,2020-08-09
704,255067,2021-10-09
704,375716,2023-03-09
704,595990,2024-12-09
705,74980,2022-06-20
705,91775,2023-08-20
705,159636,2024-08-20
706,56351,2020-12-09
706,77115,2022-04-09
706,106418,2024-01-09
706,214534,2025-11-09
707,48872,2026-02-01
708,130933,2019-02-06
708,189476,2020-03-06
708,328866,2021-04-06
708,567695,2023-03-06
708,902339,2024-11-06
709,63787,2020-12-13
709,76357,2022-01-13
709,89734,2023-01-13
709,132007,2024-04-13
710,268982,2017-11-08
710,531219,2019-03-08
710,1077340,2020-10-08
710,1949559,2022-01-08
710,3922332,2023-10-08
710,5715792,2024-12-08
711,134208,2022-03-20
711,196300,2023-08-20
711,395475,2025-06-20
712,75816,2017-03-11
712,126648,2018-08-11
712,131607,2019-08-11
712,205386,2020-09-11
712,410440,2021-10-11
712,431553,2022-10-11
712,740875,2024-08-11
712,1338677,2025-09-11
713,83725,2020-05-20
713,123532,2021-06-20
713,201095,2023-04-20
713,337291,2025-02-20
714,175559,2018-04-27
714,241815,2019-05-27
714,486153,2020-06-27
714,606648,2022-01-27
714,946955,2023-03-27
714,1758987,2024-12-27
715,79650,2023-05-04
715,121242,2024-12-04
716,94823,2022-10-19
716,159641,2024-06-19
716,236038,2025-08-19
717,37390,2020-04-03
717,60486,2021-10-03
717,102762,2023-03-03
718,77775,2024-04-21
718,126990,2025-06-21
719,82389,2023-08-10
719,137564,2025-02-10
720,76927,2017-12-07
720,94611,2019-04-07
720,133546,2021-03-07
720,207874,2022-03-07
720,300755,2023-04-07
720,475875,2025-03-07
721,77445,2020-04-11
721,120794,2021-08-11
721,181009,2023-07-11
721,235546,2025-04-11
722,81990,2025-08-02
723,184588,2017-04-20
723,283496,2018-06-20
723,550004,2020-03-20
723,1105102,2021-07-20
723,1230519,2023-02-20
723,1940261,2024-05-20
723,2523640,2025-10-20
724,75448,2025-03-11
725,147758,2025-12-19
726,129715,2022-12-02
726,230124,2024-01-02
726,463382,2025-01-02
727,115127,2020-10-20
727,147260,2021-12-20
727,162726,2023-04-20
728,126321,2021-10-08
728,238739,2023-09-08
728,411234,2025-03-08
729,288711,2023-12-19
730,79953,2024-09-18
731,62834,2020-11-06
731,126199,2021-11-06
731,168976,2023-04-06
731,204561,2024-04-06
731,275729,2025-08-06
732,260993,2025-11-17
733,43380,2018-02-08
733,52553,2019-12-08
733,88097,2021-07-08
733,148124,2022-10-08
733,172628,2024-08-08
733,248209,2025-10-08
734,111694,2025-03-23
735,100819,2026-01-22
736,133995,2016-07-23
736,190620,2018-04-23
736,269454,2020-01-23
736,394086,2021-01-23
736,440554,2022-11-23
736,808693,2023-12-23
736,1442344,2025-07-23
737,142140,2025-10-16
738,138710,2022-04-08
738,245692,2023-12-08
738,460548,2025-09-08
739,167492,2021-10-25
739,319836,2023-04-25
739,504590,2024-07-25
740,83513,2023-08-04
740,145640,2025-02-04
741,73680,2017-05-21
741,95916,2018-07-21
741,113140,2020-01-21
741,132931,2021-09-21
741,245217,2022-12-21
741,362171,2024-11-21
742,93889,2025-08-30
743,74678,2019-02-15
743,92440,2020-03-15
743,115234,2021-10-15
743,203156,2022-12-15
743,357908,2024-09-15
744,158953,2025-03-04
745,118863,2016-03-19
745,157292,2018-02-19
745,285783,2019-02-19
745,465399,2020-06-19
745,731647,2021-12-19
745,1089631,2023-01-19
745,1946779,2024-09-19
745,2344062,2026-01-19
746,197650,2018-09-22
746,256902,2020-06-22
746,357860,2022-02-22
746,474581,2023-10-22
746,521931,2024-12-22
747,123790,2017-05-06
747,185370,2019-03-06
747,230553,2021-02-06
747,241071,2022-11-06
748,86506,2023-10-31
748,158077,2025-07-31
749,66275,2021-11-22
749,103093,2023-03-22
749,181694,2024-03-22
749,277419,2025-04-22
750,86605,2022-08-24
750,108945,2023-12-24
750,218016,2025-02-24
751,129821,2019-10-07
751,221823,2021-07-07
751,259551,2022-12-07
751,288693,2024-11-07
752,140610,2023-07-06
752,172031,2024-09-06
752,268661,2025-10-06
753,62569,2018-01-25
753,116977,2019-08-25
753,215675,2021-01-25
753,239787,2022-12-25
753,448821,2024-10-25
753,618108,2026-01-25
754,61671,2016-03-21
754,82080,2017-06-21
754,94170,2018-11-21
754,150765,2019-12-21
754,266259,2021-02-21
754,445801,2023-01-21
754,710180,2024-12-21
755,81481,2020-10-25
755,112235,2021-12-25
755,127792,2023-07-25
755,187056,2025-02-25
756,41628,2025-08-12
757,153197,2022-11-12
757,174050,2023-11-12
757,237365,2025-04-12
758,75892,2020-08-06
758,140357,2022-03-06
758,240572,2023-07-06
758,414458,2025-04-06
759,46025,2016-04-01
759,57190,2018-03-01
759,63949,2019-06-01
759,123103,2021-03-01
759,222890,2022-08-01
759,271528,2023-09-01
759,496809,2024-09-01
760,339873,2017-09-20
760,598279,2019-03-20
760,642455,2020-09-20
760,977101,2022-05-20
760,1376013,2024-04-20
760,2246470,2026-01-20
761,35617,2020-09-04
761,44525,2021-10-04
761,84522,2023-05-04
761,167979,2024-12-04
762,261537,2018-07-21
762,326611,2020-06-21
762,457426,2022-03-21
762,719554,2023-06-21
762,1293937,2024-11-21
763,267790,2024-05-27
763,362115,2026-01-27
764,73501,2017-10-04
764,97207,2019-06-04
764,159669,2020-12-04
764,268100,2022-05-04
764,518656,2024-03-04
764,784504,2025-06-04
765,155448,2022-08-30
765,169078,2023-12-30
765,270881,2025-02-28
766,165103,2024-11-15
766,237844,2026-01-15
767,112344,2019-11-12
767,215340,2021-02-12
767,291002,2022-03-12
767,325750,2024-02-12
767,386666,2025-03-12
768,147502,2021-04-15
768,223346,2023-02-15
768,285558,2024-02-15
768,500109,2025-06-15
769,141914,2019-10-22
769,272050,2021-05-22
769,515270,2022-06-22
769,873544,2024-03-22
770,270112,2017-03-10
770,379923,2018-07-10
770,712015,2019-08-10
770,1000516,2021-03-10
770,1796153,2022-11-10
770,3088158,2024-02-10
770,3590401,2025-04-10
771,92000,2018-02-06
771,156523,2019-10-06
771,274947,2021-07-06
771,474547,2022-07-06
771,817720,2024-02-06
771,1519314,2025-11-06
772,46110,2022-07-09
772,52608,2023-09-09
772,93023,2025-02-09
773,172768,2024-04-23
773,200612,2025-09-23
774,147989,2022-06-29
774,214372,2024-05-29
775,110299,2023-03-21
775,138216,2024-06-21
776,92207,2020-04-09
776,99556,2021-11-09
776,109455,2023-04-09
776,132855,2024-10-09
777,114152,2025-10-13
778,156928,2020-03-30
778,171324,2021-04-30
778,338065,2022-08-30
778,432382,2023-10-30
778,505926,2025-01-30
778,875410,2026-01-30
779,75449,2025-04-02
780,37298,2016-10-20
780,63053,2017-10-20
780,108939,2019-06-20
780,204871,2021-02-20
780,362093,2022-05-20
780,475753,2023-09-20
781,68961,2019-05-06
781,94000,2021-02-06
781,173113,2022-05-06
781,351298,2024-02-06
781,496518,2025-10-06
782,124560,2016-06-13
782,223158,2017-08-13
782,292597,2018-09-13
782,476252,2019-10-13
782,727015,2021-01-13
782,820374,2022-12-13
782,1251377,2024-10-13
783,150091,2019-10-23
783,190443,2020-12-23
783,248971,2022-11-23
783,438043,2024-02-23
783,522249,2025-06-23
784,81239,2021-01-04
784,117044,2022-06-04
784,218181,2023-07-04
784,306452,2024-08-04
785,98835,2022-12-27
785,140788,2024-05-27
786,112616,2016-12-29
786,126401,2017-12-29
786,210426,2018-12-29
786,303650,2020-01-29
786,459191,2021-06-29
786,612055,2023-01-29
786,718901,2024-08-29
786,1340359,2025-09-29
787,154768,2022-11-17
787,249343,2024-09-17
787,326464,2026-01-17
788,60425,2017-11-24
788,112405,2019-07-24
788,151666,2021-04-24
788,262183,2022-04-24
788,424665,2023-12-24
788,552976,2025-02-24
789,152365,2017-10-22
789,289294,2019-08-22
789,309585,2021-02-22
789,592578,2022-07-22
789,1077689,2023-12-22
789,1917181,2025-06-22
790,124121,2019-12-12
790,175180,2021-11-12
790,306341,2022-11-12
790,555179,2023-11-12
790,628545,2024-12-12
791,74071,2022-10-19
791,102773,2024-04-19
792,181880,2020-06-16
792,208157,2022-05-16
793,94917,2022-04-11
793,164090,2023-07-11
793,203215,2025-01-11
794,317417,2025-09-03
795,109091,2025-10-25
796,77777,2023-12-18
796,131944,2025-03-18
797,80900,2017-08-03
797,129276,2018-12-03
797,178266,2020-08-03
797,277876,2022-01-03
797,452842,2023-10-03
797,829993,2025-08-03
798,113894,2023-04-07
798,126029,2024-11-07
798,218155,2025-11-07
799,88903,2020-03-06
799,152974,2021-12-06
799,218526,2023-01-06
799,365973,2024-11-06
800,102964,2021-08-12
800,145236,2023-06-12
800,273353,2024-12-12
800,480764,2025-12-12
801,92062,2024-07-10
802,195143,2025-02-13
803,63514,2020-10-26
803,92794,2022-05-26
803,185712,2023-05-26
803,192360,2024-07-26
803,293942,2025-11-26
804,150254,2018-10-08
804,292676,2020-03-08
804,488101,2021-10-08
804,945313,2023-03-08
804,1872788,2024-09-08
805,149363,2022-01-18
805,180040,2023-08-18
805,330037,2025-05-18
806,143308,2016-06-24
806,247167,2017-11-24
806,379677,2018-11-24
806,756468,2020-05-24
806,1246296,2021-12-24
806,2374350,2023-08-24
806,4513417,2025-04-24
807,129152,2024-06-30
808,96811,2020-06-04
808,158433,2022-04-04
808,232291,2023-07-04
808,391059,2024-10-04
809,96965,2018-10-14
809,102510,2019-12-14
809,202285,2021-02-14
809,221638,2022-09-14
809,415327,2023-09-14
809,702043,2024-09-14
809,774014,2026-01-14
810,62273,2021-02-15
810,124065,2022-11-15
811,282066,2016-11-10
811,422636,2018-03-10
811,555903,2020-02-10
811,695520,2021-10-10
811,859686,2023-01-10
811,1421415,2024-10-10
811,2383853,2025-12-10
812,139907,2022-12-05
812,254225,2024-05-05
812,502655,2025-11-05
813,95989,2025-07-30
814,81744,2025-04-05
815,90677,2017-02-05
815,124634,2018-05-05
815,199205,2019-08-05
815,302561,2021-01-05
815,403945,2022-07-05
815,651509,2024-06-05
815,796276,2025-08-05
816,58052,2021-10-30
816,62536,2023-08-30
816,126241,2024-08-30
816,242633,2025-08-30
817,50466,2025-12-25
818,133713,2018-08-06
818,208674,2020-05-06
818,326192,2022-04-06
818,342721,2023-07-06
818,365804,2024-07-06
818,508564,2025-12-06
819,121205,2020-05-05
819,141149,2021-08-05
819,212834,2023-07-05
819,232790,2024-12-05
819,260563,2025-12-05
820,115996,2021-03-11
820,139845,2022-11-11
820,180544,2024-03-11
820,226613,2025-05-11
821,81070,2022-03-08
821,144986,2023-11-08
821,157686,2025-01-08
822,47791,2016-07-22
822,67596,2017-08-22
822,88309,2018-10-22
822,163222,2020-06-22
822,178144,2022-05-22
822,229329,2024-01-22
822,465028,2025-06-22
823,162415,2020-03-18
823,183958,2021-04-18
823,316334,2022-07-18
823,442916,2024-04-18
823,594108,2025-04-18
824,165295,2020-12-07
824,211946,2022-04-07
824,262661,2023-12-07
824,479685,2025-03-07
825,222607,2017-11-05
825,331331,2019-03-05
825,611756,2020-10-05
825,1229572,2022-07-05
825,1577934,2024-01-05
825,2056766,2025-09-05
826,52546,2023-10-24
826,61856,2025-06-24
827,88275,2024-10-29
828,96444,2021-04-16
828,131067,2022-05-16
828,210738,2023-05-16
829,46293,2017-11-05
829,63097,2019-03-05
829,81553,2020-08-05
829,144853,2021-10-05
829,268808,2023-04-05
829,388856,2024-12-05
830,88219,2021-06-23
830,174072,2023-05-23
830,315195,2025-02-23
831,230189,2025-05-08
832,178754,2019-04-29
832,300222,2021-02-28
832,434726,2022-04-28
832,763798,2023-10-28
832,983901,2025-01-28
833,100321,2018-09-03
833,104005,2019-11-03
833,208447,2020-12-03
833,348613,2022-11-03
833,373262,2023-12-03
833,385257,2025-01-03
834,47672,2023-01-17
834,60758,2024-12-17
835,71997,2023-03-30
835,90078,2024-08-30
835,159575,2025-12-30
836,46860,2017-07-05
836,69094,2019-06-05
836,99249,2020-11-05
836,195856,2022-01-05
836,382743,2023-04-05
836,502856,2024-06-05
836,613540,2025-10-05
837,137671,2020-10-31
837,254821,2021-12-31
837,495771,2023-09-30
837,948979,2024-12-30
838,146784,2022-11-04
838,282750,2024-07-04
838,426673,2025-09-04
839,164899,2020-07-18
839,215123,2021-07-18
839,404332,2022-08-18
839,459557,2024-01-18
839,651332,2025-05-18
840,186530,2017-10-11
840,202020,2019-04-11
840,239970,2020-12-11
840,261033,2022-02-11
840,311994,2024-01-11
840,632374,2025-09-11
841,84505,2019-04-09
841,119405,2020-09-09
841,185170,2022-06-09
841,337859,2023-08-09
841,502617,2024-12-09
841,801628,2026-01-09
842,103701,2019-02-23
842,120628,2020-04-23
842,186780,2021-07-23
842,273763,2022-11-23
842,315748,2024-06-23
842,598583,2025-07-23
843,159183,2020-01-18
843,287067,2021-12-18
843,520691,2023-04-18
843,875594,2024-10-18
844,87759,2024-06-25
845,209157,2022-11-03
845,276492,2024-06-03
846,83349,2024-01-25
846,139679,2025-01-25
847,130182,2021-07-22
847,194269,2022-11-22
847,225408,2024-05-22
847,313547,2025-11-22
848,89137,2018-05-16
848,126150,2019-08-16
848,130929,2020-08-16
848,159242,2022-02-16
848,197634,2023-04-16
848,388324,2024-12-16
849,104061,2018-10-28
849,166465,2020-04-28
849,249683,2022-01-28
849,448625,2023-08-28
849,610586,2025-06-28
850,59002,2024-02-07
850,63776,2025-09-07
851,124207,2017-11-18
851,193678,2018-11-18
851,379347,2020-05-18
851,530907,2021-06-18
851,956032,2022-10-18
851,1625834,2024-03-18
851,1887675,2025-09-18
852,76417,2019-12-04
853,166528,2016-03-01
853,277258,2017-07-01
853,385273,2018-07-01
853,629013,2020-03-01
853,866993,2021-12-01
853,1118264,2023-09-01
853,2185455,2025-05-01
854,120107,2025-10-17
855,110693,2024-08-31
855,130551,2025-08-31
856,61275,2021-12-24
856,88338,2023-01-24
856,125228,2024-07-24
856,216558,2025-09-24
857,91073,2025-11-12
858,131936,2021-09-27
858,208657,2023-01-27
858,305969,2024-05-27
859,114059,2024-03-27
860,134081,2020-08-14
860,231757,2022-01-14
860,352330,2023-05-14
860,505390,2025-02-14
861,263559,2018-01-09
861,519620,2019-01-09
861,663731,2020-05-09
861,894798,2021-10-09
861,1119552,2023-05-09
861,2209626,2025-01-09
862,193259,2019-08-01
862,249161,2021-01-01
862,290344,2022-03-01
862,417167,2023-09-01
862,621458,2025-01-01
862,935487,2026-02-01
863,148361,2017-09-04
863,167105,2019-01-04
863,206088,2020-03-04
863,215452,2021-07-04
863,324563,2023-04-04
863,493096,2024-10-04
864,135098,2025-03-28
865,78278,2025-01-05
865,81905,2026-01-05
866,57237,2023-10-29
866,83196,2025-02-28
867,81622,2019-02-21
867,116704,2020-02-21
867,180844,2021-09-21
867,245509,2023-01-21
867,420653,2024-01-21
867,541838,2025-09-21
868,328607,2017-10-08
868,343183,2019-07-08
868,662999,2021-01-08
868,1214111,2022-08-08
868,1323909,2024-01-08
868,2181589,2025-01-08
869,75708,2025-07-19
870,112955,2018-11-22
870,145573,2020-02-22
870,273515,2021-02-22
870,326910,2022-03-22
870,547716,2023-03-22
870,973331,2024-07-22
870,1463674,2025-11-22
871,58830,2019-07-26
871,63126,2020-11-26
871,125197,2022-09-26
871,197741,2023-11-26
871,291717,2025-07-26
872,42687,2022-04-02
872,71843,2023-12-02
872,140741,2025-09-02
873,61786,2021-02-10
873,99110,2022-11-10
873,166868,2024-05-10
873,268626,2025-11-10
874,43641,2023-01-12
874,75774,2024-01-12
874,145046,2025-05-12
875,119192,2025-04-12
876,55279,2023-12-03
876,87362,2025-08-03
877,223800,2021-05-18
877,260966,2022-08-18
877,392247,2024-01-18
877,570068,2025-08-18
878,97746,2021-02-17
878,138992,2022-09-17
878,202110,2023-09-17
878,346636,2025-07-17
879,258583,2020-01-18
879,453967,2021-01-18
879,763513,2022-10-18
879,1083419,2024-01-18
879,1504072,2025-07-18
880,103396,2025-02-06
881,64787,2017-03-13
881,128571,2018-12-13
881,180195,2020-01-13
881,349709,2021-02-13
881,371126,2022-09-13
881,418905,2024-06-13
881,549719,2025-06-13
882,204342,2024-03-27
882,261153,2025-03-27
883,130560,2018-05-03
883,177716,2020-02-03
883,307803,2021-10-03
883,409012,2023-04-03
883,666549,2025-02-03
884,115795,2016-10-20
884,234131,2017-12-20
884,402898,2019-04-20
884,554840,2020-11-20
884,1120710,2022-01-20
884,1585847,2023-04-20
884,1856949,2024-09-20
884,3294316,2025-11-20
885,190674,2018-09-10
885,295370,2020-08-10
885,392903,2021-10-10
885,779863,2022-11-10
885,967841,2024-04-10
885,1635057,2025-11-10
886,48145,2020-02-18
886,53787,2021-05-18
886,83766,2023-01-18
886,125652,2024-02-18
886,135325,2026-01-18
887,171333,2024-09-10
888,124909,2025-03-21
889,202021,2025-04-01
890,44507,2018-02-18
890,83076,2019-11-18
890,165509,2021-01-18
890,236953,2022-04-18
890,453852,2023-07-18
890,849503,2025-06-18
891,88664,2019-04-09
891,100011,2020-07-09
891,199755,2022-04-09
891,398437,2023-10-09
891,431531,2025-09-09
892,87450,2024-12-25
893,56996,2019-03-16
893,75219,2020-05-16
893,82331,2021-07-16
893,155421,2022-07-16
893,257083,2023-09-16
893,414671,2024-10-16
894,180928,2023-07-11
894,210219,2025-06-11
895,75255,2022-07-24
895,128092,2023-10-24
895,133836,2024-12-24
896,189982,2020-01-13
896,266831,2021-07-13
896,349112,2022-10-13
896,475277,2024-03-13
896,650569,2025-12-13
897,149840,2019-12-07
897,295991,2021-09-07
898,75194,2019-12-12
898,90851,2021-03-12
898,183035,2022-07-12
898,329709,2023-07-12
898,364169,2025-06-12
899,162802,2017-03-25
899,306161,2018-11-25
899,568533,2020-06-25
899,598555,2022-01-25
899,1171480,2023-12-25
899,2343848,2025-10-25
900,89830,2022-03-05
900,176274,2023-06-05
900,254335,2025-01-05
901,92609,2020-08-20
901,183115,2021-10-20
901,297819,2022-10-20
901,392526,2024-06-20
901,761300,2025-06-20
902,119629,2020-04-13
902,125318,2021-08-13
902,167930,2023-06-13
902,222466,2024-09-13
902,239711,2025-10-13
903,117020,2022-01-03
903,143175,2023-05-03
903,225702,2025-04-03
904,40389,2024-10-17
904,76929,2026-01-17
905,71841,2019-10-01
905,78655,2021-05-01
905,92615,2022-10-01
905,108969,2024-09-01
906,57762,2016-02-22
906,59756,2017-11-22
906,84756,2018-11-22
906,127905,2020-08-22
906,184012,2021-08-22
906,242306,2022-11-22
906,366262,2024-05-22
906,402827,2025-08-22
907,81068,2022-06-20
907,118543,2024-05-20
907,160154,2025-11-20
908,38497,2020-04-14
908,41272,2022-02-14
908,54430,2023-07-14
908,69055,2024-09-14
908,107460,2026-01-14
909,98699,2019-08-30
909,169277,2020-08-30
909,220440,2022-03-30
909,340609,2023-06-30
909,653535,2024-08-30
910,68067,2020-12-21
910,134753,2022-03-21
910,220666,2024-01-21
910,371695,2025-12-21
911,328619,2018-03-14
911,593056,2019-11-14
912,57421,2021-05-24
912,92258,2022-10-24
912,161323,2024-03-24
912,223411,2025-04-24
913,240351,2021-09-29
913,337145,2022-12-29
913,478221,2024-05-29
913,502507,2025-07-29
914,123176,2025-01-14
915,43640,2017-04-09
915,83402,2019-02-09
915,93771,2020-12-09
915,112571,2022-10-09
915,184601,2023-10-09
915,215289,2025-08-09
916,166483,2019-05-13
916,292884,2020-11-13
916,432698,2022-08-13
916,458349,2024-07-13
916,761786,2026-01-13
917,192741,2020-10-15
